,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,65.81399517059326,3.4252313900263673,15.88279676437378,1.095096096472411,0.1,{'C': 0.1},0.8838816698921759,0.8838816698921759,0.8838816698921759,0.8840038711461358,0.8840038711461358,0.8839305503937597,5.986614362600205e-05,4
1,67.09174628257752,3.45959516704355,15.73798484802246,0.9419723079441965,1,{'C': 1},0.884019905999447,0.884572850428532,0.8838816698921759,0.8841421263652703,0.8842803815844048,0.884179386853966,0.0002368423088893175,3
2,62.16941914558411,10.854660348701502,12.928320217132569,2.86209980159503,10,{'C': 10},0.884572850428532,0.8849875587503456,0.8831904893558198,0.8852481681183465,0.8837273607078667,0.8843452854721822,0.0007739357764913001,2
3,67.9494453907013,3.400072422009055,6.164513301849365,0.7443620126401632,100,{'C': 100},0.8860934476085154,0.8859552115012441,0.8848493226430744,0.8862159546522881,0.8838656159270012,0.8853959104664246,0.0009069076915473505,1
